X.1,X,file,dataset,genotype,plant,px_cm,base_x,base_y,tip_x,tip_y,L_x,L_y,R_x,R_y,M_x,M_y,PC1,PC2,width,length,area,solidity,asymmetry,circ,ar,number_seeds,see_weight_mg,lateral_shoots,left_angle,right_angle,paper_genotype,seeds_per_fruit,seed_weight_fruit
75,75,2116_8_20_set4_rep2_fruit1.jpg,20,2.16,ak,300,486,157,52.5,134.5,39,237,50.5,34.5,166.5,136.5,0.1616110147777366,-0.075358468,0.7915014153097296,1.5066491118874636,0.5382575048694882,0.7785091112355461,0.0162604486673295,0.3964821138936805,0.5160503886578468,520,70,6,39.2515119697232,40.32041447391616,NY_63,17.333333333333332,2.3333333333333335
76,76,2116_8_20_set4_rep2_fruit10.jpg,20,2.16,ak,300,481,184,45.5,175.5,49,316,61.5,39.5,199.5,173.5,0.054759523,-0.027813458,1.0356365354436177,1.5106753054314357,0.8287512494534255,0.9087612410436666,0.006381361,0.5694830551413256,0.6791790533861286,520,70,6,42.69193948727904,44.901534942148295,NY_63,17.333333333333332,2.3333333333333335
77,77,2116_8_20_set4_rep2_fruit11.jpg,20,2.16,ak,300,485,164,42.5,158.5,40,295,52.5,36.5,201.5,166.5,0.065139847,-0.015377349,0.9752360724157588,1.5148975885173068,0.8370308220032783,0.9097639686855454,0.006900092,0.5665296238639376,0.6304807069932258,520,70,6,41.388437975376945,38.22377443406487,NY_63,17.333333333333332,2.3333333333333335
78,78,2116_8_20_set4_rep2_fruit12.jpg,20,2.16,ak,300,485,167,43.5,164.5,45,301,39.5,40.5,215.5,159.5,0.009935313,-0.027472461,0.9975128000655076,1.526041036383296,0.8105943680682586,0.8887017109549904,0.006998982,0.5449625341358152,0.6482459681498165,520,70,6,38.02458236738527,35.729161611480926,NY_63,17.333333333333332,2.3333333333333335
79,79,2116_8_20_set4_rep2_fruit13.jpg,20,2.16,ak,300,486,147,58.5,126.5,37,222,53.5,33.5,156.5,130.5,0.1810287329530507,-0.064252892,0.7608175297689277,1.516259437846074,0.5097774089535569,0.7745129405664107,0.008564741,0.3926925397579544,0.4973730825218177,520,70,6,39.77823887808262,40.94433613922073,NY_63,17.333333333333332,2.3333333333333335
80,80,2116_8_20_set4_rep2_fruit14.jpg,20,2.16,ak,300,485,218,75.5,162.5,35,286,86.5,46.5,205.5,182.5,0.029333311,-0.009675092,1.0214135984783623,1.4799428653195037,0.8571401915134018,0.912814683,0.007945881,0.576709168,0.6875731873609788,520,70,6,40.00550918771238,40.06791257173514,NY_63,17.333333333333332,2.3333333333333335
81,81,2116_8_20_set4_rep2_fruit2.jpg,20,2.16,ak,300,486,136,53.5,132.5,39,241,46.5,38.5,187.5,130.5,0.1896522279863268,-0.050450026,0.8187619420798039,1.5187126162496745,0.5398607829969002,0.7840474543425148,0.006735122,0.401498345,0.5347022793562541,520,70,6,35.79812356420128,33.97883299250711,NY_63,17.333333333333332,2.3333333333333335
82,82,2116_8_20_set4_rep2_fruit3.jpg,20,2.16,ak,300,486,139,41.5,130.5,35,239,40.5,32.5,181.5,129.5,0.2030487844780057,-0.027059498,0.7895890083798038,1.5160891855250145,0.5965492787389515,0.8609859883923963,0.006022949,0.428680174,0.517578967,520,70,6,36.36667026012098,34.935013779809125,NY_63,17.333333333333332,2.3333333333333335
83,83,2116_8_20_set4_rep2_fruit4.jpg,20,2.16,ak,300,480,168,56.5,141.5,38,264,53.5,34.5,197.5,137.5,0.1710430911504624,-0.046364235,0.8695513560217843,1.4922193031272302,0.6406866885445481,0.8425700318925032,0.013695498,0.477156405,0.5746474832147185,520,70,6,36.79307898729723,37.20027448520451,NY_63,17.333333333333332,2.3333333333333335
84,84,2116_8_20_set4_rep2_fruit5.jpg,20,2.16,ak,300,486,192,58.5,162.5,40,294,78.5,37.5,224.5,168.5,0.049144078,-0.031634535,0.996615476,1.4980102090125555,0.8386617224997011,0.9183719665389768,0.005377837,0.5778005265433943,0.6598971017076343,520,70,6,36.29422608211257,39.830337226427595,NY_63,17.333333333333332,2.3333333333333335
85,85,2116_8_20_set4_rep2_fruit6.jpg,20,2.16,ak,300,481,171,63.5,157.5,41,271,50.5,35.5,214.5,152.5,0.069895024,-0.052104995,0.9248944010086548,1.5098843180219292,0.7573580582927093,0.8819425534231055,0.0108865384404911,0.5205484738773812,0.6015779380978047,520,70,6,32.436445178996294,37.40113448343882,NY_63,17.333333333333332,2.3333333333333335
86,86,2116_8_20_set4_rep2_fruit7.jpg,20,2.16,ak,300,483,153,64.5,138.5,35,229,78.5,32.5,197.5,147.5,0.1556930532007244,-0.062947968000000007,0.7971423271700405,1.5025044716470155,0.5668910423054214,0.7918443123374571,0.0124170182272174,0.4291703081281405,0.524652039,520,70,6,30.50678188706886,40.149424113674876,NY_63,17.333333333333332,2.3333333333333335
87,87,2116_8_20_set4_rep2_fruit8.jpg,20,2.16,ak,300,487,159,54.5,135.5,39,248,67.5,30.5,191.5,145.5,0.1234398021882887,-0.073999106,0.8217532536870593,1.5068930017421132,0.5622277588538402,0.8129998825272827,0.004893629,0.4363645501476184,0.5366000498562765,520,70,6,38.081046880354585,38.668667433372775,NY_63,17.333333333333332,2.3333333333333335
88,88,2116_8_20_set4_rep2_fruit9.jpg,20,2.16,ak,300,481,137,49.5,133.5,43,248,52.5,34.5,174.5,135.5,0.2105283032723543,-0.014936276,0.7947510253820392,1.534419481812609,0.57579049914857094,0.7974126722727116,0.008779579,0.4286198071868127,0.5147219214408619,520,70,6,41.46408262501959,38.7036441444893,NY_63,17.333333333333332,2.3333333333333335
89,89,2116_8_20_set4_rep3_fruit1.jpg,20,2.16,al,300,487,117,66.5,142.5,44,226,38.5,36.5,186.5,126.5,0.1371096281662584,-0.03395748,0.7723120583974215,1.5278876008456737,0.6602583947765552,0.8809801418328655,0.0209158566685564,0.4749500512287147,0.503559227,538,50,6,27.329858855666306,38.89876686418241,NY_63,17.933333333333334,1.6666666666666667
90,90,2116_8_20_set4_rep3_fruit2.jpg,20,2.16,al,300,480,125,34.5,107.5,44,202,45.5,32.5,166.5,112.5,0.209105689,-0.010156165,0.6603595735446455,1.5200088604594286,0.5047492123848176,0.8807917964117505,0.005803864,0.4246677275935477,0.4381361361440539,538,50,6,38.321579169203915,31.301706684917217,NY_63,17.933333333333334,1.6666666666666667
91,91,2116_8_20_set4_rep3_fruit3.jpg,20,2.16,al,300,482,144,25.5,131.5,38,243,51.5,30.5,203.5,131.5,0.1399808841907518,-0.001304735,0.7951077970301709,1.5120975127825682,0.7348342396935763,0.9513580418070234,0.006199375,0.549474527,0.523954322,538,50,6,33.96878002986601,33.602991940262655,NY_63,17.933333333333334,1.6666666666666667
92,92,2116_8_20_set4_rep3_fruit4.jpg,20,2.16,al,300,486,98,37.5,103.5,36,184,35.5,29.5,154.5,103.5,0.2557660065194178,0.001541998,0.6055436009935699,1.5141190370082718,0.4885383820860429,0.8641322917820565,0.004105273,0.3964269845993961,0.3972841763320544,538,50,6,34.189243681529824,31.87536275158904,NY_63,17.933333333333334,1.6666666666666667
93,93,216_8_20_set4_rep1_fruit1.jpg,20,2.16,am,300,482,137,28.5,131.5,54,227,53.5,29.5,193.5,117.5,0.1823982850713148,-0.035995671,0.7365796991414048,1.527582221884033,0.5451324082746041,0.8809945882443833,0.0119071619352489,0.4293338238185374,0.4825910952493881,626,60,8,33.28016379000293,37.00213904306515,NY_63,20.866666666666667,2
94,94,216_8_20_set4_rep1_fruit10.jpg,20,2.16,am,300,480,134,39.5,111.5,37,185,50.5,32.5,168.5,111.5,0.219530176121352,-0.013813326,0.6336894671397532,1.5000541685070066,0.4866872200681982,0.8745541273294741,0.008138112,0.4129853201092905,0.4183678643472442,626,60,8,29.20236851554674,33.801973203045996,NY_63,20.866666666666667,2
95,95,216_8_20_set4_rep1_fruit11.jpg,20,2.16,am,300,485,141,45.5,127.5,33,222,54.5,26.5,222.5,141.5,0.1182317246014534,-0.007781675,0.7654012050982653,1.5051836838468544,0.6796647773671438,0.9363654204148716,0.008000111,0.5167131888340232,0.5071081830319244,626,60,8,27.538341900757292,29.870114980823217,NY_63,20.866666666666667,2
96,96,216_8_20_set4_rep1_fruit12.jpg,20,2.16,am,300,483,106,58.5,100.5,39,171,34.5,21.5,171.5,88.5,0.2686101592162009,0.001818744,0.5543661097097611,1.5089740448411273,0.4048788329155464,0.7901897499890024,0.0120729775512438,0.3503661951217573,0.3668928188631512,626,60,8,25.846318146924528,32.12278452848859,NY_63,20.866666666666667,2
97,97,216_8_20_set4_rep1_fruit13.jpg,20,2.16,am,300,486,118,61.5,120.5,36,204,32.5,31.5,165.5,115.5,0.1947970273377695,-0.015902543,0.6876894844163454,1.5267930159897058,0.5093347755094495,0.8572213925544984,0.004726337,0.3988473219852415,0.4480496189355437,626,60,8,31.59612530327472,35.028129714846315,NY_63,20.866666666666667,2
98,98,216_8_20_set4_rep1_fruit2.jpg,20,2.16,am,300,486,163,44.5,119.5,43,236,54.5,33.5,180.5,134.5,0.1124521098890602,-0.02315537,0.7953557205370996,1.514956499167457,0.6178240898370717,0.8947938601521152,0.022111009064535,0.4646127246855452,0.5276674392337489,626,60,8,42.728017415959435,32.42127182688935,NY_63,20.866666666666667,2
99,99,216_8_20_set4_rep1_fruit3.jpg,20,2.16,am,300,486,114,43.5,109.5,42,176,43.5,26.5,173.5,97.5,0.2589106823010342,0.029045478,0.5820206114232687,1.515486918209067,0.4403165795150556,0.8541757160673511,0.005395974,0.3722120304515177,0.3831435039691573,626,60,8,25.561538774688323,33.91522619118811,NY_63,20.866666666666667,2
100,100,216_8_20_set4_rep1_fruit4.jpg,20,2.16,am,300,481,93,33.5,119.5,42,174,43.5,30.5,163.5,93.5,0.2349705365380404,0.0181580536665799,0.5892154207757562,1.5239504115870073,0.5074909444486995,0.8920955295209938,0.007282958,0.4206906938906449,0.3883834671053536,626,60,8,22.21658902749666,39.0094052820752,NY_63,20.866666666666667,2
101,101,216_8_20_set4_rep1_fruit5.jpg,20,2.16,am,300,481,115,37.5,117.5,41,195,62.5,23.5,151.5,110.5,0.2455814553557773,-0.017257504,0.6328256862235675,1.5311526455727984,0.4493013905777889,0.786044233,0.032654031,0.3665012674945181,0.4135816316286771,626,60,8,33.891606370803586,47.86268988037548,NY_63,20.866666666666667,2
102,102,216_8_20_set4_rep1_fruit6.jpg,20,2.16,am,300,490,133,38.5,111.5,48,229,47.5,29.5,165.5,111.5,0.2088561682442186,-0.027182485,0.7110852114957464,1.5265059365939813,0.4734007035452485,0.7860882451582017,0.0170249104882003,0.3730138852698026,0.4699522587718755,626,60,8,45,34.796026278268315,NY_63,20.866666666666667,2
103,103,216_8_20_set4_rep1_fruit7.jpg,20,2.16,am,300,486,111,39.5,107.5,34,187,47.5,25.5,165.5,111.5,0.2506198468953742,0.025809337688154,0.6311007487377945,1.5128413712762174,0.5035855563083427,0.8660072351569472,0.008373922,0.4255173681064738,0.416089688,626,60,8,31.680353381318984,34.26677007840029,NY_63,20.866666666666667,2
104,104,216_8_20_set4_rep1_fruit8.jpg,20,2.16,am,300,478,111,53.5,87.5,55,143,32.5,25.5,148.5,74.5,0.3434191922349145,0.0287115832915715,0.4889191108358294,1.529444763249265,0.3229189652917181,0.7023862123137096,0.0185212417724942,0.2841212742189994,0.3272571827533275,626,60,8,28.43518462425213,30.691944606684007,NY_63,20.866666666666667,2
105,105,216_8_20_set4_rep1_fruit9.jpg,20,2.16,am,300,483,93,40.5,112.5,35,203,54.5,27.5,189.5,126.5,0.1887838495274735,0.001288899,0.6847155950031947,1.521486271604302,0.5565996349063269,0.779970295,0.032141412,0.4091059711148395,0.452425104,626,60,8,31.709848373036614,30.88610089028864,NY_63,20.866666666666667,2
106,106,6C_15_16_set5_rep1_fruit1.jpg,16,Magnolia6,ax,300,486,187,74.5,176.5,38,321,51.5,41.5,216.5,173.5,-0.212512045,0.033002135,1.145428608910379,1.2947625796267064,0.8924638328743448,0.8854901981267292,0.072862998,0.581812699,0.8887588925949026,699,178.2,7,38.357667919805884,39.87010242301132,MI_30,23.3,5.9399999999999995
107,107,6C_15_16_set5_rep1_fruit10.jpg,16,Magnolia6,ax,300,486,176,65.5,155.5,39,281,43.5,39.5,167.5,154.5,-0.201056296,0.061144739,1.1586544862769768,1.2481831597961652,0.8155560290229857,0.8488078813806611,0.1473416794609106,0.53962156,0.9399402673851172,699,178.2,7,43.9889252187255,43.40514265785175,MI_30,23.3,5.9399999999999995
108,108,6C_15_16_set5_rep1_fruit2.jpg,16,Magnolia6,ax,300,485,151,73.5,155.5,32,253,47.5,32.5,182.5,151.5,-0.195752956,0.0459645689295923,1.1527917145373916,1.1617669879889354,0.7509710327469534,0.8692031880508496,0.1034126020092589,0.5465803691038468,1.0111698808867833,699,178.2,7,31.894804820579193,43.497233788495585,MI_30,23.3,5.9399999999999995
109,109,6C_15_16_set5_rep1_fruit3.jpg,16,Magnolia6,ax,300,486,99,78.5,99.5,52,173,34.5,29.5,173.5,101.5,-0.175212875,0.1339494965663771,1.1384550515292615,1.2480748848753356,0.7699989587502163,0.8570627292875984,0.2571425261362756,0.5458405513138472,0.9357642101860154,699,178.2,7,31.68189684180077,26.177457859546664,MI_30,23.3,5.9399999999999995
110,110,6C_15_16_set5_rep1_fruit4.jpg,16,Magnolia6,ax,300,483,177,79.5,177.5,31,314,47.5,42.5,186.5,173.5,-0.232555393,-0.031360605,1.1526158549469046,1.2165424492927828,0.7831820165002199,0.8602355336328789,0.00958173,0.524218285,0.9271767404972748,699,178.2,7,39.9580778922574,45.443745176722814,MI_30,23.3,5.9399999999999995
111,111,6C_15_16_set5_rep1_fruit5.jpg,16,Magnolia6,ax,300,484,120,71.5,149.5,40,258,33.5,39.5,165.5,153.5,-0.204118742,0.0574936211406595,1.1342594856856711,1.277387791275948,0.8363697041624931,0.8825113197985617,0.115776865555402,0.5619743793347995,0.8967419612554497,699,178.2,7,42.21975921497566,38.37843562807146,MI_30,23.3,5.9399999999999995
112,112,6C_15_16_set5_rep1_fruit6.jpg,16,Magnolia6,ax,300,476,165,77.5,177.5,40,308,40.5,47.5,195.5,175.5,-0.221673318,-0.019026117,1.137194959203636,1.138964348828031,0.7499849425755443,0.8647931092347528,0.012795887767586,0.5642575011261135,0.9718751974804892,699,178.2,7,39.46296403771847,40.52113582653989,MI_30,23.3,5.9399999999999995
113,113,6C_15_16_set5_rep1_fruit7.jpg,16,Magnolia6,ax,300,464,191,76.5,190.5,38,344,34.5,52.5,197.5,183.5,-0.198978076,-0.038164443,1.1375098980637388,1.3841934228275743,0.934343492106258,0.8736784179231213,0.005843342,0.5580590909733991,0.8192015281436044,699,178.2,7,41.86810721352756,42.09911948560229,MI_30,23.3,5.9399999999999995
114,114,6C_15_16_set5_rep1_fruit8.jpg,16,Magnolia6,ax,300,481,178,76.5,162.5,35,290,74.5,39.5,205.5,158.5,-0.209643293,-0.033607935,1.1533336740049032,1.218473269767903,0.7616072173864765,0.8601476651837842,0.0121623875436152,0.5374941649395383,0.9189629968396056,699,178.2,7,35.865556657887566,44.027956073304985,MI_30,23.3,5.9399999999999995
115,115,6C_15_16_set5_rep1_fruit9.jpg,16,Magnolia6,ax,300,484,192,74.5,183.5,38,333,45.5,37.5,206.5,171.5,-0.218487558,-7.42e-6,1.149271660174916,1.1593852745539277,0.7734694824447139,0.8882940734527844,0.0217447272840743,0.573205627,1.0008841870505076,699,178.2,7,38.59038830924667,44.964978134243644,MI_30,23.3,5.9399999999999995
116,116,6C_15_16_set5_rep3_fruit1.jpg,16,Magnolia6,ay,300,483,147,71.5,169.5,59,311,38.5,36.5,193.5,155.5,-0.252845086,0.00326297,1.156327326061927,1.2569394382075771,0.8251294253339339,0.8809929596316469,0.0196461457048191,0.5586604089782087,0.9291583200961372,582,208.1,8,42.59548454719799,44.06125183292071,MI_30,19.4,6.9366666666666665
117,117,6C_15_16_set5_rep3_fruit10.jpg,16,Magnolia6,ay,300,483,169,68.5,160.5,38,291,47.5,36.5,193.5,150.5,-0.182166505,0.0592256377297867,1.1478503920568062,1.2457737808512857,0.8398924842247375,0.9106313263720424,0.09797258,0.6263651810449142,0.9213445027714946,582,208.1,8,37.52505799867964,42.55741951517794,MI_30,19.4,6.9366666666666665
118,118,6C_15_16_set5_rep3_fruit2.jpg,16,Magnolia6,ay,300,484,142,59.5,144.5,40,269,44.5,27.5,159.5,142.5,-0.134115142,0.034980109,1.1383742941034969,1.3367286515362136,0.8855811380616174,0.9020523478005688,0.1001233850496406,0.5719862687594354,0.8608264019768804,582,208.1,8,45.48416504720906,46.1457628381751,MI_30,19.4,6.9366666666666665
119,119,6C_15_16_set5_rep3_fruit3.jpg,16,Magnolia6,ay,300,485,164,68.5,159.5,39,298,45.5,31.5,183.5,144.5,-0.171737178,0.0282543852840814,1.1786671560494717,1.243045730184411,0.8393662381541986,0.8764816361398404,0.078281684,0.5711621522768208,0.9296523209911868,582,208.1,8,39.29847565064057,46.74341671790999,MI_30,19.4,6.9366666666666665
120,120,6C_15_16_set5_rep3_fruit4.jpg,16,Magnolia6,ay,300,480,162,69.5,140.5,39,259,52.5,27.5,170.5,154.5,-0.133485691,0.073369566,1.1323107329602888,1.321921253277378,0.883073056,0.9092176235132658,0.1250372235205674,0.6254114086777545,0.8608074241209446,582,208.1,8,46.365053666631255,39.21209451861536,MI_30,19.4,6.9366666666666665
121,121,6C_15_16_set5_rep3_fruit5.jpg,16,Magnolia6,ay,300,480,140,65.5,150.5,37,278,38.5,32.5,187.5,152.5,-0.11025723,0.057120761,1.1471498951872514,1.3962460350603132,0.9364841532901592,0.8975167456512654,0.1145504203755099,0.6046611733652157,0.8352420253139898,582,208.1,8,40.76348003129537,37.90770490306767,MI_30,19.4,6.9366666666666665
122,122,6C_15_16_set5_rep3_fruit6.jpg,16,Magnolia6,ay,300,477,122,80.5,174.5,77,310,35.5,34.5,221.5,148.5,-0.123907155,-0.011309684,1.1422830081682764,1.3256312849076897,0.874110243,0.8959728800877818,0.032321756,0.5799144557196586,0.8613089295627973,582,208.1,8,37.73201257039032,41.95208426867812,MI_30,19.4,6.9366666666666665
123,123,6C_15_16_set5_rep3_fruit7.jpg,16,Magnolia6,ay,300,482,164,77.5,139.5,36,255,56.5,31.5,190.5,139.5,-0.178819499,0.093902542,1.1571087184005422,1.3037397185308957,0.8864924472713298,0.8947576775631835,0.1696567530825451,0.594917246,0.8863110087683269,582,208.1,8,36.780790751100945,38.867777502320706,MI_30,19.4,6.9366666666666665
124,124,6C_15_16_set5_rep3_fruit8.jpg,16,Magnolia6,ay,300,472,132,80.5,156.5,50,262,37.5,29.5,188.5,135.5,-0.180889249,0.0551415431575996,1.154120038609631,1.2673691908013556,0.8304617502537219,0.8965683516871339,0.094113858,0.5677930593415227,0.9078264452729464,582,208.1,8,31.403704508050154,46.071887532040414,MI_30,19.4,6.9366666666666665
125,125,6C_15_16_set5_rep3_fruit9.jpg,16,Magnolia6,ay,300,482,151,66.5,173.5,40,312,33.5,40.5,204.5,156.5,-0.11932718,-0.026444667,1.1411352256734562,1.4353041811440996,0.9271850638809696,0.9001243718653269,0.0117469060296711,0.585393338,0.790041161,582,208.1,8,36.3661870564852,41.174293904823536,MI_30,19.4,6.9366666666666665
126,126,6C_17_30_set2_rep2_fruit1.jpg,30,Magnolia6,an,500,478,126,27.5,123.5,72,220,71.5,38.5,155.5,123.5,0.2014035708882157,0.0297776261550845,0.4419501996752508,0.9216755528318928,0.1949467450061668,0.8217584436879348,0.0179243295826798,0.4278065615600359,0.4794380692176267,0,0,6,49.13085623327642,45.33902432445145,MI_30,0,0
127,127,6C_17_30_set2_rep2_fruit10.jpg,30,Magnolia6,an,500,483,156,35.5,136.5,82,241,77.5,35.5,186.5,134.5,0.1613433798473914,0.02604386,0.5005169082059248,0.9054124181285236,0.2434392963413447,0.8866352771672686,0.0169788226584159,0.5306415339013645,0.5533015674920412,0,0,6,44.78423156945523,43.00635472399986,MI_30,0,0
128,128,6C_17_30_set2_rep2_fruit2.jpg,30,Magnolia6,an,500,478,167,31.5,172.5,85,291,66.5,53.5,181.5,132.5,0.1215567981250624,0.002293384,0.583333024,0.9080245602809676,0.2944845009447352,0.8788159007871698,0.00734034,0.5446541748979106,0.6437915211810707,0,0,6,43.73415636261209,49.41879000821621,MI_30,0,0
129,129,6C_17_30_set2_rep2_fruit3.jpg,30,Magnolia6,an,500,479,168,33.5,172.5,65,267,69.5,48.5,175.5,140.5,0.066526255,-0.012235134,0.5540242469339641,0.9065516286968888,0.2891445410521509,0.8741988458809999,0.008824057,0.5607193820907445,0.6119944006439292,0,0,6,36.1626245642678,53.65509891541627,MI_30,0,0
130,130,6C_17_30_set2_rep2_fruit4.jpg,30,Magnolia6,an,500,481,79,32.5,96.5,84,167,84.5,39.5,149.5,95.5,0.2689764177607741,0.053078703,0.3503964945064887,0.9042771501829596,0.1564230309311893,0.7767697996026819,0.026127921,0.3779058849803065,0.3875078708128742,0,0,6,47.018006133937035,41.23585915701003,MI_30,0,0
131,131,6C_17_30_set2_rep2_fruit5.jpg,30,Magnolia6,an,500,489,148,33.5,152.5,94,277,97.5,43.5,189.5,149.5,0.045328069,0.0285055588476591,0.5646877230618513,0.9080755560217474,0.2903230879649232,0.8949690778693806,0.0134015207952079,0.5883492483411897,0.6204879392801737,0,0,6,52.064363453002954,50.146191689387486,MI_30,0,0
132,132,6C_17_30_set2_rep2_fruit6.jpg,30,Magnolia6,an,500,482,140,33.5,135.5,77,235,76.5,32.5,158.5,129.5,0.1896471546462704,0.005609817,0.4768163353767443,0.9128741431046796,0.2136757979019456,0.8141222821626947,0.009049274,0.4609086088156698,0.5236824898552953,0,0,6,49.565400447977915,52.538218902416986,MI_30,0,0
133,133,6C_17_30_set2_rep2_fruit7.jpg,30,Magnolia6,an,500,482,138,32.5,118.5,74,207,83.5,33.5,164.5,112.5,0.2334682623178441,0.0381727037524789,0.4161837641241365,0.9057667559802284,0.1993927733521125,0.8294212608568787,0.0154633450711081,0.4397803213099943,0.4560867899883058,0,0,6,43.63607246839709,46.886402257029395,MI_30,0,0
134,134,6C_17_30_set2_rep2_fruit8.jpg,30,Magnolia6,an,500,482,140,38.5,134.5,84,235,108.5,46.5,209.5,138.5,0.059590523971547,0.054384441,0.5065135868530096,0.9030790716198768,0.2629971890358291,0.9032147445712272,0.032331948,0.5699201298427492,0.5609022822790491,0,0,6,38.897566538245435,40.99010245709267,MI_30,0,0
